"","Family","Family_gardenID","Garden","Trait","Environment","value"
"347","KOS_02","KOS_02_Vermont","Vermont","BudSet2019","home",279.645365970734
"348","KOS_02","KOS_02_Vermont","Vermont","BudSet2019","away",253.276297465619
"349","KOS_03","KOS_03_Vermont","Vermont","BudSet2019","home",273.353520239411
"350","KOS_03","KOS_03_Vermont","Vermont","BudSet2019","away",244.121096495282
"351","KOS_04","KOS_04_Vermont","Vermont","BudSet2019","home",267.909520051232
"352","KOS_04","KOS_04_Vermont","Vermont","BudSet2019","away",235.406573908648
"353","KOS_05","KOS_05_Vermont","Vermont","BudSet2019","home",271.210508688891
"354","KOS_05","KOS_05_Vermont","Vermont","BudSet2019","away",257.744369719359
"355","KOS_07","KOS_07_Vermont","Vermont","BudSet2019","home",276.213013262557
"356","KOS_07","KOS_07_Vermont","Vermont","BudSet2019","away",256.161513248255
"357","LEU_01","LEU_01_Vermont","Vermont","BudSet2019","home",276.483486524104
"358","LEU_01","LEU_01_Vermont","Vermont","BudSet2019","away",243.813228318846
"359","LEU_02","LEU_02_Vermont","Vermont","BudSet2019","home",258.351268047264
"360","LEU_02","LEU_02_Vermont","Vermont","BudSet2019","away",234.568930616915
"361","LEU_03","LEU_03_Vermont","Vermont","BudSet2019","home",245.035630821885
"362","LEU_03","LEU_03_Vermont","Vermont","BudSet2019","away",245.150252337664
"363","LEU_04","LEU_04_Vermont","Vermont","BudSet2019","home",267.957026645114
"364","LEU_04","LEU_04_Vermont","Vermont","BudSet2019","away",234.755073570634
"365","LEU_05","LEU_05_Vermont","Vermont","BudSet2019","home",267.309447413798
"366","LEU_05","LEU_05_Vermont","Vermont","BudSet2019","away",232.986715510308
"367","LOL_01","LOL_01_Vermont","Vermont","BudSet2019","home",241.750935864003
"368","LOL_01","LOL_01_Vermont","Vermont","BudSet2019","away",244.951923108805
"369","LOL_02","LOL_02_Vermont","Vermont","BudSet2019","home",240.111119698538
"370","LOL_02","LOL_02_Vermont","Vermont","BudSet2019","away",237.361074922692
"371","LOL_03","LOL_03_Vermont","Vermont","BudSet2019","home",249.716878296388
"372","LOL_03","LOL_03_Vermont","Vermont","BudSet2019","away",238.012575260706
"373","LOL_04","LOL_04_Vermont","Vermont","BudSet2019","home",250.580317271475
"374","LOL_04","LOL_04_Vermont","Vermont","BudSet2019","away",234.01050175576
"375","LOL_05","LOL_05_Vermont","Vermont","BudSet2019","home",260.186075869325
"376","LOL_05","LOL_05_Vermont","Vermont","BudSet2019","away",235.592716862367
"377","MAC_01","MAC_01_Vermont","Vermont","BudSet2019","home",270.97906305792
"378","MAC_01","MAC_01_Vermont","Vermont","BudSet2019","away",234.269314849312
"379","MAC_02","MAC_02_Vermont","Vermont","BudSet2019","home",249.608948424502
"380","MAC_02","MAC_02_Vermont","Vermont","BudSet2019","away",238.794559580073
"381","MAC_03","MAC_03_Vermont","Vermont","BudSet2019","home",275.835907292788
"382","MAC_03","MAC_03_Vermont","Vermont","BudSet2019","away",245.278330106965
"383","MAC_04","MAC_04_Vermont","Vermont","BudSet2019","home",278.102434602393
"384","MAC_04","MAC_04_Vermont","Vermont","BudSet2019","away",241.735434335075
"385","MAC_05","MAC_05_Vermont","Vermont","BudSet2019","home",262.560533050816
"386","MAC_05","MAC_05_Vermont","Vermont","BudSet2019","away",240.618576612765
"387","MMF_13","MMF_13_Vermont","Vermont","BudSet2019","home",275.404187805244
"388","MMF_13","MMF_13_Vermont","Vermont","BudSet2019","away",252.666937680537
"389","MMF_24","MMF_24_Vermont","Vermont","BudSet2019","home",257.811618687834
"390","MMF_24","MMF_24_Vermont","Vermont","BudSet2019","away",243.131506487964
"391","MPG_01","MPG_01_Vermont","Vermont","BudSet2019","home",271.086992929806
"392","MPG_01","MPG_01_Vermont","Vermont","BudSet2019","away",241.549291381357
"393","MPG_02","MPG_02_Vermont","Vermont","BudSet2019","home",254.681652403141
"394","MPG_02","MPG_02_Vermont","Vermont","BudSet2019","away",228.798499051643
"395","MPG_03","MPG_03_Vermont","Vermont","BudSet2019","home",268.820465620201
"396","MPG_03","MPG_03_Vermont","Vermont","BudSet2019","away",238.323508281166
"397","MPG_04","MPG_04_Vermont","Vermont","BudSet2019","home",264.38646381836
"398","MPG_04","MPG_04_Vermont","Vermont","BudSet2019","away",232.128064114193
"399","MPG_05","MPG_05_Vermont","Vermont","BudSet2019","home",274.737220756544
"400","MPG_05","MPG_05_Vermont","Vermont","BudSet2019","away",237.9914034071
"401","MPG_06","MPG_06_Vermont","Vermont","BudSet2019","home",270.547343570376
"402","MPG_06","MPG_06_Vermont","Vermont","BudSet2019","away",234.941216524352
"403","MRC_02","MRC_02_Vermont","Vermont","BudSet2019","home",273.461450111297
"404","MRC_02","MRC_02_Vermont","Vermont","BudSet2019","away",253.276297465619
"405","MRC_07","MRC_07_Vermont","Vermont","BudSet2019","home",272.705941008095
"406","MRC_07","MRC_07_Vermont","Vermont","BudSet2019","away",244.428964671719
"407","MRC_08","MRC_08_Vermont","Vermont","BudSet2019","home",274.648678702043
"408","MRC_08","MRC_08_Vermont","Vermont","BudSet2019","away",255.044655525945
"409","MRC_16","MRC_16_Vermont","Vermont","BudSet2019","home",273.893169598841
"410","MRC_16","MRC_16_Vermont","Vermont","BudSet2019","away",256.347656201974
"411","MRC_18","MRC_18_Vermont","Vermont","BudSet2019","home",280.908611271428
"412","MRC_18","MRC_18_Vermont","Vermont","BudSet2019","away",255.230798479663
"413","MSK_01","MSK_01_Vermont","Vermont","BudSet2019","home",238.923891107792
"414","MSK_01","MSK_01_Vermont","Vermont","BudSet2019","away",232.893644033449
"415","MSK_02","MSK_02_Vermont","Vermont","BudSet2019","home",252.457468006354
"416","MSK_02","MSK_02_Vermont","Vermont","BudSet2019","away",248.767502773246
"417","MSK_03","MSK_03_Vermont","Vermont","BudSet2019","home",243.025226239458
"418","MSK_03","MSK_03_Vermont","Vermont","BudSet2019","away",241.642362858216
"419","MSK_04","MSK_04_Vermont","Vermont","BudSet2019","home",273.901663594847
"420","MSK_04","MSK_04_Vermont","Vermont","BudSet2019","away",238.870255205457
"421","MT_01","MT_01_Maryland","Maryland","BudSet2019","home",256.955274952099
"422","MT_01","MT_01_Maryland","Maryland","BudSet2019","away",248.34350919208
"423","MT_04","MT_04_Maryland","Maryland","BudSet2019","home",262.065293153503
"424","MT_04","MT_04_Maryland","Maryland","BudSet2019","away",257.092228016847
"425","MT_05","MT_05_Maryland","Maryland","BudSet2019","home",262.967061071398
"426","MT_05","MT_05_Maryland","Maryland","BudSet2019","away",247.13357999291
"427","MT_07","MT_07_Maryland","Maryland","BudSet2019","home",261.2386725621
"428","MT_07","MT_07_Maryland","Maryland","BudSet2019","away",251.042582020998
"429","MT_08","MT_08_Maryland","Maryland","BudSet2019","home",253.051760556128
"430","MT_08","MT_08_Maryland","Maryland","BudSet2019","away",252.997083035042
"431","MT_09","MT_09_Maryland","Maryland","BudSet2019","home",261.313819888591
"432","MT_09","MT_09_Maryland","Maryland","BudSet2019","away",255.067946034376
"433","MT_10","MT_10_Maryland","Maryland","BudSet2019","home",263.568239683328
"434","MT_10","MT_10_Maryland","Maryland","BudSet2019","away",257.706569494857
"435","MT_12","MT_12_Maryland","Maryland","BudSet2019","home",260.862935929643
"436","MT_12","MT_12_Maryland","Maryland","BudSet2019","away",249.088081006954
"437","NBTIC_543","NBTIC_543_Vermont","Vermont","BudSet2019","home",252.983297628078
"438","NBTIC_543","NBTIC_543_Vermont","Vermont","BudSet2019","away",239.874004797891
"439","NBTIC_552","NBTIC_552_Vermont","Vermont","BudSet2019","home",268.604605876429
"440","NBTIC_552","NBTIC_552_Vermont","Vermont","BudSet2019","away",235.808655731495
"441","NBTIC_565","NBTIC_565_Vermont","Vermont","BudSet2019","home",270.547343570376
"442","NBTIC_565","NBTIC_565_Vermont","Vermont","BudSet2019","away",248.995009530095
"443","NBTIC_623","NBTIC_623_Vermont","Vermont","BudSet2019","home",260.254142833901
"444","NBTIC_623","NBTIC_623_Vermont","Vermont","BudSet2019","away",237.733360830129
"445","NBTIC_624","NBTIC_624_Vermont","Vermont","BudSet2019","home",277.13106575542
"446","NBTIC_624","NBTIC_624_Vermont","Vermont","BudSet2019","away",228.519284621066
"447","NBTIC_627","NBTIC_627_Vermont","Vermont","BudSet2019","home",260.725725228755
"448","NBTIC_627","NBTIC_627_Vermont","Vermont","BudSet2019","away",252.194509720967
"449","NOR_01","NOR_01_Vermont","Vermont","BudSet2019","home",277.670715114849
"450","NOR_01","NOR_01_Vermont","Vermont","BudSet2019","away",239.315575936736
"451","NOR_02","NOR_02_Vermont","Vermont","BudSet2019","home",279.937242424454
"452","NOR_02","NOR_02_Vermont","Vermont","BudSet2019","away",247.13357999291
"453","NOR_03","NOR_03_Vermont","Vermont","BudSet2019","home",272.705941008095
"454","NOR_03","NOR_03_Vermont","Vermont","BudSet2019","away",254.896482670563
"455","NOR_04","NOR_04_Vermont","Vermont","BudSet2019","home",273.137660495639
"456","NOR_04","NOR_04_Vermont","Vermont","BudSet2019","away",251.840612556599
"457","NOR_05","NOR_05_Vermont","Vermont","BudSet2019","home",270.115624082833
"458","NOR_05","NOR_05_Vermont","Vermont","BudSet2019","away",246.761294085474
"459","NOR_06","NOR_06_Vermont","Vermont","BudSet2019","home",269.820175588999
"460","NOR_06","NOR_06_Vermont","Vermont","BudSet2019","away",240.897791043342
"461","OCT_01","OCT_01_Vermont","Vermont","BudSet2019","home",264.071551257219
"462","OCT_01","OCT_01_Vermont","Vermont","BudSet2019","away",240.897791043342
"463","OCT_02","OCT_02_Vermont","Vermont","BudSet2019","home",260.941584972527
"464","OCT_02","OCT_02_Vermont","Vermont","BudSet2019","away",247.712891887042
"465","OCT_03","OCT_03_Vermont","Vermont","BudSet2019","home",260.078145997439
"466","OCT_03","OCT_03_Vermont","Vermont","BudSet2019","away",248.715795099517
"467","OCT_04","OCT_04_Vermont","Vermont","BudSet2019","home",266.98565779814
"468","OCT_04","OCT_04_Vermont","Vermont","BudSet2019","away",251.601010882153
"469","OCT_06","OCT_06_Vermont","Vermont","BudSet2019","home",266.014288951166
"470","OCT_06","OCT_06_Vermont","Vermont","BudSet2019","away",239.646668777707
"471","OCT_08","OCT_08_Vermont","Vermont","BudSet2019","home",262.776392794588
"472","OCT_08","OCT_08_Vermont","Vermont","BudSet2019","away",244.062221256556
"473","OKE_01","OKE_01_Vermont","Vermont","BudSet2019","home",272.490081264324
"474","OKE_01","OKE_01_Vermont","Vermont","BudSet2019","away",252.032891166846
"475","OKE_02","OKE_02_Vermont","Vermont","BudSet2019","home",256.516460225203
"476","OKE_02","OKE_02_Vermont","Vermont","BudSet2019","away",228.146998713629
"477","OKE_03","OKE_03_Vermont","Vermont","BudSet2019","home",264.179481129105
"478","OKE_03","OKE_03_Vermont","Vermont","BudSet2019","away",245.272150455726
"479","OKE_04","OKE_04_Vermont","Vermont","BudSet2019","home",259.032702741224
"480","OKE_04","OKE_04_Vermont","Vermont","BudSet2019","away",234.196644709478
"481","OKE_05","OKE_05_Vermont","Vermont","BudSet2019","home",250.850197632161
"482","OKE_05","OKE_05_Vermont","Vermont","BudSet2019","away",242.918007420951
"483","OKE_06","OKE_06_Vermont","Vermont","BudSet2019","home",265.798429207394
"484","OKE_06","OKE_06_Vermont","Vermont","BudSet2019","away",240.618576612765
"485","OWL_01","OWL_01_Vermont","Vermont","BudSet2019","home",266.44600843871
"486","OWL_01","OWL_01_Vermont","Vermont","BudSet2019","away",233.265929940886
"487","OWL_02","OWL_02_Vermont","Vermont","BudSet2019","home",272.705941008095
"488","OWL_02","OWL_02_Vermont","Vermont","BudSet2019","away",243.88206895718
"489","OWL_03","OWL_03_Vermont","Vermont","BudSet2019","home",260.617795356869
"490","OWL_03","OWL_03_Vermont","Vermont","BudSet2019","away",243.317649441682
"491","OWL_04","OWL_04_Vermont","Vermont","BudSet2019","home",267.417377285684
"492","OWL_04","OWL_04_Vermont","Vermont","BudSet2019","away",234.01050175576
"493","PRK_01","PRK_01_Vermont","Vermont","BudSet2019","home",272.598011136209
"494","PRK_01","PRK_01_Vermont","Vermont","BudSet2019","away",233.917430278901
"495","PRK_02","PRK_02_Vermont","Vermont","BudSet2019","home",274.648678702043
"496","PRK_02","PRK_02_Vermont","Vermont","BudSet2019","away",245.085673228086
"497","PRK_03","PRK_03_Vermont","Vermont","BudSet2019","home",270.871133186034
"498","PRK_03","PRK_03_Vermont","Vermont","BudSet2019","away",256.533799155692
"499","PRK_04","PRK_04_Vermont","Vermont","BudSet2019","home",281.340330758972
"500","PRK_04","PRK_04_Vermont","Vermont","BudSet2019","away",254.858512572226
"501","PRK_05","PRK_05_Vermont","Vermont","BudSet2019","home",269.036325363973
"502","PRK_05","PRK_05_Vermont","Vermont","BudSet2019","away",256.50466419108
"503","PRO_02","PRO_02_Vermont","Vermont","BudSet2019","home",262.776392794588
"504","PRO_02","PRO_02_Vermont","Vermont","BudSet2019","away",260.44280118378
"505","PRO_03","PRO_03_Vermont","Vermont","BudSet2019","home",265.150849976079
"506","PRO_03","PRO_03_Vermont","Vermont","BudSet2019","away",236.88546369164
"507","PRO_04","PRO_04_Vermont","Vermont","BudSet2019","home",276.595509315722
"508","PRO_04","PRO_04_Vermont","Vermont","BudSet2019","away",251.694082359012
"509","RP_01","RP_01_Vermont","Vermont","BudSet2019","home",274.109029342613
"510","RP_01","RP_01_Vermont","Vermont","BudSet2019","away",254.896482670563
"511","RP_03","RP_03_Vermont","Vermont","BudSet2019","home",271.086992929806
"512","RP_03","RP_03_Vermont","Vermont","BudSet2019","away",253.755350327894
"513","RP_05","RP_05_Vermont","Vermont","BudSet2019","home",273.245590367525
"514","RP_05","RP_05_Vermont","Vermont","BudSet2019","away",239.820786834862
"515","RP_06","RP_06_Vermont","Vermont","BudSet2019","home",281.016541143314
"516","RP_06","RP_06_Vermont","Vermont","BudSet2019","away",253.090154511901
"517","RP_11","RP_11_Vermont","Vermont","BudSet2019","home",274.540748830157
"518","RP_11","RP_11_Vermont","Vermont","BudSet2019","away",251.109286637536
"519","SAV_01","SAV_01_Vermont","Vermont","BudSet2019","home",256.948179712746
"520","SAV_01","SAV_01_Vermont","Vermont","BudSet2019","away",238.012575260707
"521","SAV_02","SAV_02_Vermont","Vermont","BudSet2019","home",271.950431904894
"522","SAV_02","SAV_02_Vermont","Vermont","BudSet2019","away",255.510012910241
"523","SAV_03","SAV_03_Vermont","Vermont","BudSet2019","home",269.360114979631
"524","SAV_03","SAV_03_Vermont","Vermont","BudSet2019","away",247.107000343861
"525","SAV_04","SAV_04_Vermont","Vermont","BudSet2019","home",273.893169598841
"526","SAV_04","SAV_04_Vermont","Vermont","BudSet2019","away",239.222504459876
"527","SAV_05","SAV_05_Vermont","Vermont","BudSet2019","home",251.689368136918
"528","SAV_05","SAV_05_Vermont","Vermont","BudSet2019","away",240.085028114462
"529","SAV_06","SAV_06_Vermont","Vermont","BudSet2019","home",263.639831769675
"530","SAV_06","SAV_06_Vermont","Vermont","BudSet2019","away",240.598141741856
"531","SAV_07","SAV_07_Vermont","Vermont","BudSet2019","home",272.382151392438
"532","SAV_07","SAV_07_Vermont","Vermont","BudSet2019","away",241.456219904498
"533","SPR_01","SPR_01_Vermont","Vermont","BudSet2019","home",270.30412799805
"534","SPR_01","SPR_01_Vermont","Vermont","BudSet2019","away",244.675182326171
"535","SPR_02","SPR_02_Vermont","Vermont","BudSet2019","home",241.190418417397
"536","SPR_02","SPR_02_Vermont","Vermont","BudSet2019","away",225.820211792148
"537","SPR_03","SPR_03_Vermont","Vermont","BudSet2019","home",259.970216125553
"538","SPR_03","SPR_03_Vermont","Vermont","BudSet2019","away",240.339362182187
"539","SPR_04","SPR_04_Vermont","Vermont","BudSet2019","home",271.626642289236
"540","SPR_04","SPR_04_Vermont","Vermont","BudSet2019","away",251.97329678959
"541","SPR_05","SPR_05_Vermont","Vermont","BudSet2019","home",271.51871241735
"542","SPR_05","SPR_05_Vermont","Vermont","BudSet2019","away",244.469936875213
"543","TWI_02","TWI_02_Vermont","Vermont","BudSet2019","home",266.711070806766
"544","TWI_02","TWI_02_Vermont","Vermont","BudSet2019","away",235.395844818374
"545","TWI_03","TWI_03_Vermont","Vermont","BudSet2019","home",250.842586935888
"546","TWI_03","TWI_03_Vermont","Vermont","BudSet2019","away",244.713721594571
"547","TWI_04","TWI_04_Vermont","Vermont","BudSet2019","home",278.965791397015
"548","TWI_04","TWI_04_Vermont","Vermont","BudSet2019","away",248.715795099517
"549","TWI_05","TWI_05_Vermont","Vermont","BudSet2019","home",276.267626780332
"550","TWI_05","TWI_05_Vermont","Vermont","BudSet2019","away",250.319432227508
"551","TWI_06","TWI_06_Vermont","Vermont","BudSet2019","home",268.820465620201
"552","TWI_06","TWI_06_Vermont","Vermont","BudSet2019","away",250.391081682983
"553","WA_412","WA_412_Maryland","Maryland","BudSet2019","home",258.83395811438
"554","WA_412","WA_412_Maryland","Maryland","BudSet2019","away",279.983176179083
"555","WA_414","WA_414_Maryland","Maryland","BudSet2019","home",252.145846056659
"556","WA_414","WA_414_Maryland","Maryland","BudSet2019","away",265.366709719851
"557","WA_416","WA_416_Maryland","Maryland","BudSet2019","home",258.654120214726
"558","WA_416","WA_416_Maryland","Maryland","BudSet2019","away",270.30412799805
"559","WA_418","WA_418_Maryland","Maryland","BudSet2019","home",257.03042227859
"560","WA_418","WA_418_Maryland","Maryland","BudSet2019","away",277.994504730507
"561","WA_419","WA_419_Maryland","Maryland","BudSet2019","home",258.533368808415
"562","WA_419","WA_419_Maryland","Maryland","BudSet2019","away",282.419629477831
"563","WCA_01","WCA_01_Vermont","Vermont","BudSet2019","home",267.201517541912
"564","WCA_01","WCA_01_Vermont","Vermont","BudSet2019","away",260.722015614357
"565","WCA_02","WCA_02_Vermont","Vermont","BudSet2019","home",266.338078566824
"566","WCA_02","WCA_02_Vermont","Vermont","BudSet2019","away",236.988789015255
"567","WCA_03","WCA_03_Vermont","Vermont","BudSet2019","home",253.062704324852
"568","WCA_03","WCA_03_Vermont","Vermont","BudSet2019","away",235.499645385507
"569","WCA_04","WCA_04_Vermont","Vermont","BudSet2019","home",270.115624082833
"570","WCA_04","WCA_04_Vermont","Vermont","BudSet2019","away",245.729278015799
"571","WCA_05","WCA_05_Vermont","Vermont","BudSet2019","home",270.115624082833
"572","WCA_05","WCA_05_Vermont","Vermont","BudSet2019","away",248.43658066894
